,productid,imageid,has_description
1074,1022446,910408327,0
1075,1665834116,1097034286,0
1076,102676573,867957986,0
1077,1082687881,1057879290,1
1078,3706435810,1300136987,0
1079,1647771068,1096180270,1
1080,2064001442,1257515880,0
1081,132318103,886428900,1
1082,607843,37171230,0
1083,52989717,1221364849,0
1084,75092869,875623625,0
1085,4169830129,1306897249,0
1086,74538071,1009756368,0
1087,65149232,959940533,0
1088,439088267,1008690568,0
1089,17095326,1052980364,0
1090,19015533,999090548,0
1091,4124382470,1294867796,0
1092,3269656396,1203130004,1
1093,3153404710,1201415309,0
1094,146742283,1274672952,0
1095,4164655489,1305809055,0
1096,873288,24844230,0
1097,1923456811,1239473764,0
1098,4031666925,1278281915,0
1099,745393166,1220067885,0
1100,571266943,1274408064,0
1101,85372885,997441026,0
1102,1820573,1274411396,0
1103,119315040,884094559,0
1104,41997050,1283245357,0
1105,70999502,875616338,0
1106,85930998,859673916,0
1107,66436065,896542165,0
1108,90316314,861626132,0
1109,1807806498,1204663650,0
1110,3874713771,1256629930,0
1111,112814288,876343615,1
1112,2946077187,1175166042,0
1113,1082595720,1057865251,1
1114,143780255,1296754123,0
1115,143719892,1077283461,0
1116,143760180,1305286288,0
1117,130283788,884745553,0
1118,1352434055,1075782638,1
1119,1310689824,1218982648,0
1120,3267048146,1203139756,0
1121,3398550426,1211466812,0
1122,1685196716,1098395465,0
1123,206460436,1299033504,0
1124,544804140,1025863207,0
1125,4163253480,1305248708,0
1126,1043674345,1304339229,0
1127,85467427,895236184,0
1128,85952083,895143985,0
1129,62029582,896817584,0
1130,7749655,888512463,0
1131,85446554,997335324,0
1132,439081469,1008661093,0
1133,2800660824,1165470879,0
1134,201139883,938769879,1
1135,431695,1017199402,0
1136,1705771902,1222747689,0
1137,178402096,1274704579,0
1138,145944084,900416558,0
1139,2268192836,1138790846,0
1140,1933687371,1114488632,0
1141,1387766977,1115117670,0
1142,120293062,876014232,0
1143,2600255649,1152150530,0
1144,3267045701,1203139677,0
1145,455658095,1196306482,0
1146,112766212,875918204,0
1147,77682110,847969577,0
1148,7303845,754723917,0
1149,87507211,1274401534,0
1150,71605455,1061083491,0
1151,1641813087,1095806768,0
1152,7379600,250143394,0
1153,121032311,876356317,1
1154,473934041,1014674557,1
1155,569217326,1026748755,0
1156,7031955,975040060,0
1157,602510978,1274441486,0
1158,4140593696,1299516665,0
1159,1951242451,1120355888,0
1160,411577,1283105844,0
1161,294828423,987920204,0
1162,91214098,883130304,0
1163,1488648,1148503359,0
1164,123316324,878095781,0
1165,1251774,488932323,0
1166,1125764062,1204367963,0
1167,1829517081,1104261802,1
1168,52830748,524072130,0
1169,678677301,1305809837,0
1170,86041930,878270201,0
1171,85389920,1294758691,0
1172,4140736793,1299674273,0
1173,119570550,873795246,0
1174,123998131,878634958,0
1175,955389078,1283065653,0
1176,94426242,879060351,0
1177,1807389411,1239489479,0
1178,273861521,975552521,1
1179,237196588,961260756,1
1180,234811767,1209139513,0
1181,3471096653,1266571153,0
1182,111864394,916577677,1
1183,353945,1283089292,0
1184,108592287,875676202,1
1185,2890851008,1170133887,0
1186,86654550,997401153,0
1187,541997142,1201424358,0
1188,2667033,1288412993,0
1189,18928577,844675096,0
1190,444108636,1010065513,0
1191,1061593295,1283064002,0
1192,118167634,875682885,1
1193,182068519,928625193,0
1194,160661167,916145840,0
1195,56824506,1274705579,0
1196,2682718292,1274173980,0
1197,191501882,933901113,0
1198,87248754,857289817,0
1199,84491235,966388650,0
1200,2085669281,1124898556,0
1201,2050342709,1123178298,0
1202,439148917,1008788273,0
1203,2085689777,1124912377,1
1204,90629001,856851760,0
1205,120873527,874993111,0
1206,3760884433,1241823072,0
1207,208529,894219040,0
1208,1468146655,1082443877,0
1209,77471195,894738488,0
1210,148768663,908235283,0
1211,4185159339,1310809187,0
1212,114767097,875339214,0
1213,542193750,1057356282,0
1214,3416892011,1212103778,1
1215,4177094473,1308558340,0
1216,1347505191,1295930800,0
1217,1970839220,1298553379,0
1218,91052906,907451672,0
1219,5590953,345262170,0
1220,3021868076,1185746786,1
1221,3906246300,1262257332,0
1222,84070366,872705602,0
1223,145918334,900383126,0
1224,210777792,1196146822,0
1225,110186808,1077255854,0
1226,54423802,1283485831,0
1227,439650140,1008947221,0
1228,154132800,909794189,0
1229,143633263,1077292411,0
1230,163595816,917936062,0
1231,3761317798,1241984614,0
1232,1475887746,1306866453,0
1233,1352104422,1075732973,0
1234,204055375,947541075,0
1235,163704732,917988995,1
1236,876750616,1046639833,0
1237,77455884,875879037,0
1238,538604,1274586179,0
1239,1814099818,1212608307,0
1240,3267041561,1203142505,0
1241,74047275,875883420,0
1242,2068186655,1271359072,0
1243,3332202026,1226742238,0
1244,1507821988,1086072267,0
1245,239406964,1017422516,0
1246,1211142999,1068960112,0
1247,448049376,1226773413,0
1248,565790,872131546,0
1249,579676876,1196308407,0
1250,4129660090,1296979446,0
1251,70605945,920221304,0
1252,74534017,895085523,0
1253,84035671,982709527,0
1254,99099122,1298145821,0
1255,74529248,997419462,0
1256,457262834,1242371324,0
1257,1059789190,1101598736,0
1258,544057737,1024508658,0
1259,285746431,1274750472,0
1260,1858663209,1264480854,0
1261,1340400750,1307772230,0
1262,86419416,997276362,0
1263,48459853,854303404,0
1264,52965419,997521696,0
1265,143802215,1122427831,0
1266,1500319625,1086522600,1
1267,1399414846,1262443587,0
1268,87398453,997859009,0
1269,1883560700,1292373001,0
1270,85314800,907186494,0
1271,147823094,1274583630,0
1272,3804725264,1263597046,0
1273,183831410,933243201,0
1274,838642557,1047061082,0
1275,4128024422,1295856320,0
1276,87534095,1295737997,0
1277,1880614,896256110,0
1278,180778849,927793057,0
1279,114837485,1211469304,0
1280,4128300420,1296240253,0
1281,49043081,893360876,0
1282,4128124709,1296075802,0
1283,439061049,1008657542,0
1284,854500992,1299560569,0
1285,680965981,1295528954,0
1286,297134950,990229829,1
1287,3480912564,1217568144,0
1288,134404697,888223850,1
1289,445038,860143228,0
1290,143727336,1077001050,0
1291,579284325,1028042031,0
1292,85475391,1018022721,0
1293,1437917,14074930,0
1294,194945468,935474656,0
1295,3804677172,1294973118,0
1296,1082341365,1058915949,0
1297,70659495,876373144,0
1298,52886189,998926770,0
1299,439831667,1009147223,0
1300,272492178,974939717,1
1301,960385511,1188886648,0
1302,53291144,539067330,0
1303,249619041,1298808497,0
1304,62600098,1274502867,0
1305,1188461034,1068068554,1
1306,542017747,1295540893,0
1307,3621548317,1305948288,1
1308,360369535,1111151650,1
1309,2067747076,1258561978,0
1310,18443633,848771606,0
1311,85894436,998936979,0
1312,1135842641,1088219961,1
1313,518532156,1019989563,0
1314,268373200,973256859,0
1315,1017375,604147,0
1316,143719513,1077324932,0
1317,1031816803,1082394050,0
1318,3267020532,1239517528,0
1319,67504353,1228906613,0
1320,1918056079,1111976772,0
1321,4126697457,1295659989,0
1322,190402266,1253646509,0
1323,439083663,1008688773,0
1324,1082473496,1057850543,0
1325,47505547,1013879350,0
1326,143943448,1077093106,0
1327,4163177999,1305095014,0
1328,90965924,858852153,0
1329,439138549,1008840140,0
1330,85835707,857881790,0
1331,3461907139,1274518091,0
1332,3819500857,1294531357,0
1333,439623283,1008912152,0
1334,138920330,892208823,0
1335,439004659,1008620406,0
1336,86427475,1299891833,0
1337,374358350,1274652719,0
1338,3545310026,1220443870,1
1339,72222129,691672830,0
1340,48851990,973063900,0
1341,131719580,885968705,1
1342,186637412,931805802,0
1343,669388798,1033908875,1
1344,687644796,1035624616,0
1345,48355666,749890023,1
1346,1016108,1264432242,0
1347,177211117,925598734,1
1348,86240611,907076744,0
1349,1103317842,1061511226,0
1350,4148004474,1300680568,0
1351,1351937,895043297,0
1352,90116506,875897955,0
1353,48690392,985745460,0
1354,52907797,527224630,0
1355,87117625,932538725,0
1356,141681495,1274644317,0
1357,180541498,1306374651,0
1358,230866264,959070752,0
1359,1236159441,1242329639,0
1360,2063040224,1254418794,0
1361,982314,583657,0
1362,107165835,865078913,0
1363,16653124,286173100,0
1364,2648986926,1228899901,0
1365,62146941,893751577,0
1366,909236,1274621109,0
1367,1178410,36900930,0
1368,827256800,1294855785,0
1369,212742194,1009694662,0
1370,4126375227,1295419132,0
1371,93615199,1274142040,0
1372,351615005,999988537,0
1373,3703056,150298530,0
1374,3292160950,1299906240,0
1375,439135756,1008814437,0
1376,138516039,891781724,1
1377,47645211,833979144,1
1378,439808212,1009011167,0
1379,105683132,875660402,1
1380,1194016875,1297013274,0
1381,379999459,1002455045,0
1382,2958135838,1211143492,0
1383,247522,1251332288,0
1384,121607381,876358653,1
1385,2073790080,1255705674,0
1386,2590322020,1260310739,0
1387,562981305,1026362047,1
1388,100728176,1061367570,0
1389,85303380,907420126,0
1390,4132432200,1296874073,0
1391,1902737853,1110453104,1
1392,2873883168,1257509491,0
1393,195213813,935625175,0
1394,105375780,1208059183,0
1395,832353913,1077306110,0
1396,481220,897163786,0
1397,2046481377,1122612645,1
1398,237373351,1297437909,0
1399,1299994870,1072080965,1
1400,179218485,1252799410,0
1401,2578182245,1150637999,0
1402,4190166918,1311862916,0
1403,47020256,763418231,0
1404,87771790,995229756,0
1405,375382,897156646,0
1406,64114059,875435314,0
1407,210237073,997192676,0
1408,433306163,1007212320,0
1409,4143823917,1299864206,0
1410,1110692954,1274644773,0
1411,184754776,1255980843,0
1412,119569664,879277012,0
1413,439658627,1008912615,0
1414,439190415,1008819983,0
1415,451019647,1034334334,0
1416,85423087,856880334,0
1417,85777276,895022740,0
1418,19107547,967052122,0
1419,3925823606,1264575498,0
1420,3308813803,1308062685,0
1421,745026146,1296662160,0
1422,104915115,864757089,0
1423,187803991,1077312117,0
1424,119891844,876006467,0
1425,1643251560,1095862290,0
1426,134886525,907357523,0
1427,1846788232,1121034519,0
1428,483043719,1208789014,0
1429,143658538,1076924247,0
1430,67532785,1123251600,0
1431,434144408,1263189683,0
1432,3301791744,1257245128,0
1433,565040877,1026466296,0
1434,1989824014,1260308597,0
1435,545558,895917110,0
1436,64365291,875706535,0
1437,1467680400,1082428732,1
1438,841522889,1042507183,0
1439,18220079,849939943,0
1440,67924227,989893564,0
1441,133603733,903362743,0
1442,89371512,856309880,0
1443,1661475027,1097586212,0
1444,275832,844850937,0
1445,109334088,866473939,0
1446,3052441,854621506,0
1447,1295633697,1251270495,0
1448,2101167740,1126204993,1
1449,4126991067,1295519137,0
1450,2943767,1274444964,0
1451,65351468,896665527,0
1452,784010989,1039027241,0
1453,47977134,845472805,0
1454,92475185,903340509,0
1455,446633943,1017566695,0
1456,292834751,986644535,0
1457,1913348681,1201417828,0
1458,124487437,914056174,0
1459,87405550,857837734,0
1460,765491080,1038787271,1
1461,3237476946,1279606438,0
1462,1867111877,1141768769,0
1463,123720169,894483382,0
1464,4129888084,1297107312,0
1465,2072977604,1124199392,0
1466,439338551,1008945457,0
1467,390794178,1003159797,1
1468,2711385191,1159253189,0
1469,618517,918295334,0
1470,74289424,950562819,0
1471,5462651,938822715,0
1472,206461609,946584131,0
1473,439082536,1008647940,0
1474,52956374,1308523443,0
1475,60304676,1261050177,0
1476,1089644917,1058966209,0
1477,18645455,1077108458,1
1478,253333004,1017625288,0
1479,4186085399,1311094713,0
1480,586018971,1044065654,1
1481,643882,835654933,0
1482,94216154,1254041286,0
1483,4149364865,1300879388,0
1484,190733555,933521059,0
1485,4141510191,1300296264,0
1486,143897720,1077151376,0
1487,4180375133,1309330377,1
1488,142088376,1283535027,0
1489,48361992,1133961250,1
1490,2956603854,1209667250,1
1491,3045352416,1283015575,0
1492,487782962,1027852000,0
1493,2288076067,1137039583,1
1494,51794025,497272230,0
1495,508186827,1021633419,0
1496,439646462,1008932093,0
1497,424228345,1060225874,0
1498,3398554100,1211476092,0
1499,210194441,947784553,1
1500,1410159,864056854,0
1501,165317837,919655424,0
1502,5186877,1264503637,0
1503,745483676,1038104473,0
1504,177637652,1274500877,0
1505,3041413333,1289978730,0
1506,150733266,917080935,1
1507,439159366,1008825120,0
1508,2090341540,1125220575,0
1509,49243554,977143590,0
1510,2652131923,1283055484,0
1511,4125942219,1295328156,0
1512,61699461,772086140,0
1513,4124900688,1295025998,0
1514,1996840570,1298043311,0
1515,568945,830629058,0
1516,99073843,895264028,0
1517,52975748,882705276,0
1518,114429454,870131359,1
1519,142375617,1148499767,0
1520,2246902447,1133301234,1
1521,1028771974,1054163674,0
1522,1978169713,1117960044,0
1523,47250499,633036987,0
1524,67361603,846953282,0
1525,52937884,529463730,0
1526,589551511,1062211035,0
1527,212153335,1010014469,0
1528,257862202,1283507164,0
1529,67582584,895270624,0
1530,121596196,876304580,0
1531,82577091,876255302,0
1532,273090159,1218725358,0
1533,2106364217,1126728015,0
1534,67759778,989889576,0
1535,3190125001,1239535461,0
1536,62028719,813405130,0
1537,2348332805,1140309624,0
1538,4121080075,1296456161,0
1539,869223,855303639,0
1540,1535069692,1274774378,0
1541,4178535397,1308956343,0
1542,429835576,1299833186,0
1543,3119072183,1214025632,0
1544,3104382966,1239597167,0
1545,4056941727,1294596432,0
1546,3878990058,1295359546,0
1547,4165232884,1306464714,0
1548,144024071,1077272885,0
1549,5146554,834897317,0
1550,148727072,1296697986,0
1551,4183097768,1310160196,0
1552,1082459563,1057845220,0
1553,99046977,875666205,1
1554,165937705,935321880,0
1555,862557852,1056490232,0
1556,4128924921,1296017359,0
1557,192289174,1060854949,0
1558,526439,164489130,0
1559,56103233,1279654043,0
1560,786473298,1297907743,0
1561,280497900,979474239,0
1562,91933549,857765378,0
1563,49018729,1245219643,0
1564,18442808,476144739,0
1565,2510398187,1283027848,0
1566,1541082847,1088639322,0
1567,122807122,900334088,0
1568,439058719,1008631509,0
1569,1995660438,1305447268,0
1570,2553366839,1262280846,0
1571,863436134,1044839059,0
1572,53278918,1076999526,0
1573,88695930,1274666767,0
1574,245386058,1282888514,0
1575,1182551358,1283098849,0
1576,64380304,875589534,0
1577,1319174738,1287017712,0
1578,85849076,895279629,0
1579,49358607,868601131,0
1580,363389,53384330,0
1581,4129721976,1297005434,0
1582,64139016,989747820,0
1583,4140340815,1299085029,0
1584,1434264,1277194877,0
1585,384214725,1260059472,0
1586,686514307,1196648533,0
1587,1856325393,1254665287,0
1588,446622736,1021533143,0
1589,85865042,907284869,0
1590,143699043,1122364746,0
1591,101676737,863953872,0
1592,128031540,883092718,1
1593,1665930462,1097069856,0
1594,49595871,1092093278,1
1595,86578075,999052195,0
1596,53635262,896519729,0
1597,443083463,1017948177,0
1598,3078616483,1189140392,1
1599,121938796,876536139,1
1600,439178570,1008809217,0
1601,679636377,1233171208,0
1602,977662,276184715,0
1603,2593684399,1283032027,0
1604,105681613,868964482,0
1605,156250621,912169251,0
1606,1010057,1274746013,0
1607,241257913,1009887353,0
1608,64352051,875701819,0
1609,133375425,887258098,0
1610,93794137,873880358,0
1611,156391746,1060737948,0
1612,1977501376,1305748540,0
1613,4171557001,1307427907,0
1614,48826300,830646751,0
1615,1600143662,1124352836,0
1616,3111497074,1299922985,0
1617,3121615501,1233156851,0
1618,67331416,1017459970,0
1619,4124417799,1294853897,0
1620,46748471,849068582,0
1621,3714192144,1274531534,0
1622,670631,833751865,0
1623,1082596891,1057867660,1
1624,113844312,876017693,0
1625,4171511693,1307412309,0
1626,88696413,1274415614,0
1627,67385342,1076914699,0
1628,163604520,917947778,0
1629,294243485,987372524,0
1630,49103350,710007300,0
1631,607361752,1304316805,0
1632,3693879765,1305829824,0
1633,204251288,946580688,0
1634,145591212,989863700,0
1635,192683851,1221362020,0
1636,2064536659,1268919416,0
1637,2067781823,1256710716,0
1638,87014657,866614621,0
1639,248541627,964897777,1
1640,439677235,1009055436,0
1641,85442090,857832114,0
1642,3706249462,1297371248,0
1643,181653600,939617834,0
1644,59151942,1061455094,0
1645,196223148,936567160,0
1646,468383393,1013619030,1
1647,16969967,1283102283,0
1648,143743686,1061185148,0
1649,86551891,1227203968,0
1650,678181,1148503707,0
1651,108115424,879229753,0
1652,118956154,876349294,1
1653,2026567781,1297091690,0
1654,3580840661,1223383551,0
1655,249620673,1299608459,0
1656,236830389,1294865773,0
1657,1129112439,1274522653,0
1658,210323285,948147163,0
1659,485409000,1256993256,0
1660,3863252101,1254614984,0
1661,2442925881,1283058549,0
1662,49440697,710137723,0
1663,1912972063,1111661750,1
1664,85731190,894939592,0
1665,110661981,867519844,0
1666,3761348605,1242011952,0
1667,3925753652,1303089038,0
1668,151465245,906892423,0
1669,421190,833088269,0
1670,188095011,932291053,1
1671,129941851,891926918,0
1672,72345163,850072163,0
1673,439087985,1008706125,0
1674,143563922,1122120552,0
